model,mae,mse
concat_attention_llm_sentiment_headline_0,2.7904584936155095,13.467842234241877
concat_attention_llm_sentiment_headline_1,15.274570887082206,323.6194319767582
concat_attention_llm_sentiment_headline_2,15.193080488104904,317.9110859022785
concat_attention_llm_sentiment_headline_3,13.447758404762029,250.9960400238971
concat_attention_llm_sentiment_headline_4,5.5262696511154985,51.68112066526691
concat_attention_llm_sentiment_headline_5,5.949922591753511,59.04362835620501
concat_attention_llm_sentiment_headline_6,10.367998422718593,155.3528124431351
concat_attention_llm_sentiment_headline_7,5.021450231985291,39.65635080560028
concat_attention_llm_sentiment_headline_8,13.346851453320214,240.7615115168932
concat_attention_llm_sentiment_headline_9,9.740473676590184,140.75804721906076
concat_attention_llm_sentiment_headline_10,5.646604028199517,52.789529708300506
concat_attention_llm_sentiment_headline_11,11.770901544891592,189.16077396400513
concat_attention_llm_sentiment_headline_12,5.993706933320702,56.80996288591164
concat_attention_llm_sentiment_headline_13,16.481560929540862,357.28624429439026
concat_attention_llm_sentiment_headline_14,5.360831082463913,46.726414615322135
concat_attention_llm_sentiment_headline_15,16.28304359479692,344.34201406013125
concat_attention_llm_sentiment_headline_16,15.682756976237254,326.61588251394454
concat_attention_llm_sentiment_headline_17,13.367725242708987,239.3624121704841
concat_attention_llm_sentiment_headline_18,5.944539813844759,58.002100071366314
concat_attention_llm_sentiment_headline_19,15.531726829179329,319.4772846015094
concat_attention_llm_sentiment_headline_20,17.5737098711077,403.58051800198905
concat_attention_llm_sentiment_headline_21,8.544219745073235,113.598548285426
concat_attention_llm_sentiment_headline_22,15.868281392462654,337.63338382323127
concat_attention_llm_sentiment_headline_23,21.719061261397385,605.0204060862646
concat_attention_llm_sentiment_headline_24,5.299043819665635,45.57609522634966
concat_attention_llm_sentiment_headline_25,6.6439286622033125,72.31811891615234
concat_attention_llm_sentiment_headline_26,3.670557286817394,21.42835946663732
concat_attention_llm_sentiment_headline_27,5.603841781015065,48.82247978741501
concat_attention_llm_sentiment_headline_28,19.25343103368393,476.7929403088487
concat_attention_llm_sentiment_headline_29,5.068352519839357,40.439217937583905
concat_attention_llm_sentiment_headline_average,10.598888621649916,191.63435192895335
