model,mae,mse
concat_attention_lag1_llm_sentiment_headline_0,1.9975399470119637,7.423230102383551
concat_attention_lag1_llm_sentiment_headline_1,2.1341860614776293,8.269885761031595
concat_attention_lag1_llm_sentiment_headline_2,2.1098309218433533,8.137576390250121
concat_attention_lag1_llm_sentiment_headline_3,2.114645546634499,8.106378576802047
concat_attention_lag1_llm_sentiment_headline_4,2.146501713735691,8.46082319244992
concat_attention_lag1_llm_sentiment_headline_5,1.9976764315851492,7.349987409519778
concat_attention_lag1_llm_sentiment_headline_6,1.9394638810608889,6.934538543287155
concat_attention_lag1_llm_sentiment_headline_7,2.1476287414092075,8.419718813436388
concat_attention_lag1_llm_sentiment_headline_8,1.9963559832354183,7.321112612946223
concat_attention_lag1_llm_sentiment_headline_9,2.4070042976898445,10.234760571844207
concat_attention_lag1_llm_sentiment_headline_10,2.0963069487454056,7.961698220189119
concat_attention_lag1_llm_sentiment_headline_11,2.101898144311532,8.12788685818216
concat_attention_lag1_llm_sentiment_headline_12,2.7698303827860467,12.590655839483029
concat_attention_lag1_llm_sentiment_headline_13,2.2267459498477455,8.960598411532484
concat_attention_lag1_llm_sentiment_headline_14,1.9770715064920816,7.213154843120583
concat_attention_lag1_llm_sentiment_headline_15,1.965299311789644,7.012658256406482
concat_attention_lag1_llm_sentiment_headline_16,1.9891803271535984,7.269794214786282
concat_attention_lag1_llm_sentiment_headline_17,2.6706319880612504,12.590227118939842
concat_attention_lag1_llm_sentiment_headline_18,1.9815493473725552,7.001146950774073
concat_attention_lag1_llm_sentiment_headline_19,2.4133937265896965,10.353309093574389
concat_attention_lag1_llm_sentiment_headline_20,1.9193941531417629,6.758394357919733
concat_attention_lag1_llm_sentiment_headline_21,1.9829812969725424,7.189153693233894
concat_attention_lag1_llm_sentiment_headline_22,2.0462121822049566,7.711591390457868
concat_attention_lag1_llm_sentiment_headline_23,1.9454581553940025,6.852101810137562
concat_attention_lag1_llm_sentiment_headline_24,2.0073751694756408,7.1441051609296675
concat_attention_lag1_llm_sentiment_headline_25,2.040534100248683,7.608862644396652
concat_attention_lag1_llm_sentiment_headline_26,2.184944075404793,8.518889100746224
concat_attention_lag1_llm_sentiment_headline_27,2.006654569052322,7.490368068390103
concat_attention_lag1_llm_sentiment_headline_28,1.905450720726097,6.653711190406105
concat_attention_lag1_llm_sentiment_headline_29,2.1198081075641126,8.111490569720534
concat_attention_lag1_llm_sentiment_headline_average,2.1113851229672704,8.125926992242592
