model,mae,mse
concat_llm_price_headline_headline_0,3.349089033491354,18.084854579034957
concat_llm_price_headline_headline_1,11.341034093805076,158.4859576842735
concat_llm_price_headline_headline_2,19.27149963649483,458.738014190789
concat_llm_price_headline_headline_3,15.861099111235744,332.1514021955012
concat_llm_price_headline_headline_4,7.361529407093017,84.85531804831928
concat_llm_price_headline_headline_5,2.48749848447982,10.81863948805835
concat_llm_price_headline_headline_6,3.178196678143401,16.19338768844217
concat_llm_price_headline_headline_7,11.22414115244207,153.91730080990564
concat_llm_price_headline_headline_8,16.11259745433983,292.3046287496933
concat_llm_price_headline_headline_9,3.094957797930729,14.787490846672556
concat_llm_price_headline_headline_10,4.575096452185645,27.600734052157044
concat_llm_price_headline_headline_11,18.73519049991674,410.05245166399953
concat_llm_price_headline_headline_12,15.694958730826754,278.82103316417783
concat_llm_price_headline_headline_13,32.020155299483754,1187.8171155667676
concat_llm_price_headline_headline_14,25.74957774844053,764.2068727931508
concat_llm_price_headline_headline_15,3.6805414881847662,21.843618005934974
concat_llm_price_headline_headline_16,11.93502854011621,152.5256676308104
concat_llm_price_headline_headline_17,5.878190965061903,59.082199793522925
concat_llm_price_headline_headline_18,6.780731842473864,54.872531011326984
concat_llm_price_headline_headline_19,6.976833354765341,69.25888184275856
concat_llm_price_headline_headline_20,10.311024272315649,120.5343169047324
concat_llm_price_headline_headline_21,6.539630141898597,51.94013406175335
concat_llm_price_headline_headline_22,4.024820289244026,24.82482010935401
concat_llm_price_headline_headline_23,12.14121378712874,192.866490069195
concat_llm_price_headline_headline_24,19.42039240437294,440.733180926999
concat_llm_price_headline_headline_25,2.5078898324160743,11.160797140631084
concat_llm_price_headline_headline_26,12.489239932620684,202.76687345888715
concat_llm_price_headline_headline_27,6.332290237586711,48.05303041105411
concat_llm_price_headline_headline_28,12.865178409024098,227.26965588016353
concat_llm_price_headline_headline_29,12.628462764176652,198.95396140326085
concat_llm_price_headline_headline_average,10.81893632805652,202.85071200571093
